2
1
1
41
19
22
4
1
3
3
3
0
8
1
7
25
15
10
12
7
3
0
0
0
1
0
1
5
4
1
8
6
2
7
3
4
98
50
48
4
3
1
2
2
0
1
0
1
5
5
0
0
0
0
0
0
0
60
30
30
1
1
0
0
0
0
2
1
1
26
15
11
17
10
7
0
0
0
5
1
4
13
8
5
0
0
0
0
0
0
5
5
0
23
15
8
1
1
0
7
5
2
37
18
18
7
4
3
0
0
0
4
2
2
18
10
8
2
1
1
0
0
0
0
0
0
31
21
10
1
1
0
18
14
4
5
3
2
0
0
0
10
7
3
1
0
1
12
6
6
7
4
3
35
19
16
4
2
2
4
3
1
42
23
17
11
6
5
39
22
